currency,date,closing,open,high,low,Rolling_Avg_7
BTC,2017-03-06,1273.24699,1260.668,1280.579,1245.911,1269.58871
BTC,2017-03-07,1280.30499,1273.24699,1285.181,1268.809,1268.86428
BTC,2017-03-07,1280.30499,1273.24699,1285.181,1268.809,1271.6695642857144
BTC,2017-03-07,1280.30499,1273.24699,1285.181,1268.809,1274.4748485714285
BTC,2017-03-08,1206.357,1280.30499,1280.427,1188.174,1266.7161342857144
BTC,2017-03-08,1206.357,1280.30499,1280.427,1188.174,1257.1604214285715
BTC,2017-03-08,1206.357,1280.30499,1280.427,1188.174,1247.6047085714285
BTC,2017-03-09,1153.06,1206.357,1225.5,1135.086,1230.4351385714288
BTC,2017-03-09,1153.06,1206.357,1225.5,1135.086,1212.2572828571429
BTC,2017-03-09,1153.06,1206.357,1225.5,1135.086,1194.0794271428572
BTC,2017-03-10,1200.557,1153.06,1208.63899,1147.435,1182.686857142857
BTC,2017-03-10,1200.557,1153.06,1208.63899,1147.435,1181.8582857142858
BTC,2017-03-10,1200.557,1153.06,1208.63899,1147.435,1181.0297142857141
BTC,2017-03-11,1147.625,1200.557,1325.81299,1022.68,1172.6394285714284
BTC,2017-03-11,1147.625,1200.557,1325.81299,1022.68,1171.863
BTC,2017-03-11,1147.625,1200.557,1325.81299,1022.68,1171.0865714285715
BTC,2017-03-12,1186.351,1147.625,1200.383,1146.877,1175.8424285714286
BTC,2017-03-12,1186.351,1147.625,1200.383,1146.877,1173.8129999999999
BTC,2017-03-12,1186.351,1147.625,1200.383,1146.877,1171.7835714285716
BTC,2017-03-13,1235.553,1186.351,1237.781,1178.066,1176.783
BTC,2017-03-13,1235.553,1186.351,1237.781,1178.066,1189.3441428571427
BTC,2017-03-13,1235.553,1186.351,1237.781,1178.066,1201.9052857142858
BTC,2017-03-14,1242.806,1235.553,1247.261,1216.20699,1215.5025714285714
BTC,2017-03-14,1242.806,1235.553,1247.261,1216.20699,1223.5675714285715
BTC,2017-03-14,1242.806,1235.553,1247.261,1216.20699,1231.6325714285715
BTC,2017-03-15,1245.892,1242.806,1257.797,1227.108,1240.1384285714287
BTC,2017-03-15,1245.892,1242.806,1257.797,1227.108,1241.6154285714288
BTC,2017-03-15,1245.892,1242.806,1257.797,1227.108,1243.0924285714286
BTC,2017-03-16,1247.67099,1245.892,1260.62999,1245.099,1244.82357
BTC,2017-03-16,1247.67099,1245.892,1260.62999,1245.099,1245.5185685714284
BTC,2017-03-16,1247.67099,1245.892,1260.62999,1245.099,1246.213567142857
BTC,2017-03-17,1126.08199,1247.67099,1248.29199,1103.531,1229.5387085714285
BTC,2017-03-17,1126.08199,1247.67099,1248.29199,1103.531,1212.4229928571428
BTC,2017-03-17,1126.08199,1247.67099,1248.29199,1103.531,1195.3072771428572
BTC,2017-03-18,1062.07,1126.08199,1164.222,1057.345,1169.0469914285716
BTC,2017-03-18,1062.07,1126.08199,1164.222,1057.345,1142.5325642857142
BTC,2017-03-18,1062.07,1126.08199,1164.222,1057.345,1116.018137142857
BTC,2017-03-19,1000.24599,1062.07,1094.412,944.113,1080.6717085714286
BTC,2017-03-19,1000.24599,1062.07,1094.412,944.113,1062.6951371428572
BTC,2017-03-19,1000.24599,1062.07,1094.412,944.113,1044.7185657142857
BTC,2017-03-20,1036.226,1000.24599,1058.91,977.506,1031.8819957142857
BTC,2017-03-20,1036.226,1000.24599,1058.91,977.506,1028.1899957142857
BTC,2017-03-20,1036.226,1000.24599,1058.91,977.506,1024.4979957142857
BTC,2017-03-21,1065.481,1036.226,1065.50599,1015.041,1024.9852814285714
BTC,2017-03-21,1065.481,1036.226,1065.50599,1015.041,1034.3045685714285
BTC,2017-03-21,1065.481,1036.226,1065.50599,1015.041,1043.6238557142858
BTC,2017-03-22,1091.333,1065.481,1119.074,1063.69699,1056.6362857142858
BTC,2017-03-22,1091.333,1065.481,1119.074,1063.69699,1064.5087142857144
BTC,2017-03-22,1091.333,1065.481,1119.074,1063.69699,1072.381142857143
BTC,2017-03-23,1036.099,1091.333,1101.028,990.705,1072.363
BTC,2017-03-23,1036.099,1091.333,1101.028,990.705,1068.1655714285714
BTC,2017-03-23,1036.099,1091.333,1101.028,990.705,1063.9681428571428
BTC,2017-03-24,1013.844,1036.099,1053.241,1012.245,1056.5914285714284
BTC,2017-03-24,1013.844,1036.099,1053.241,1012.245,1045.5215714285714
BTC,2017-03-24,1013.844,1036.099,1053.241,1012.245,1034.4517142857144
BTC,2017-03-25,921.808,1013.844,1014.601,920.576,1010.2338571428572
BTC,2017-03-25,921.808,1013.844,1014.601,920.576,993.9065714285714
BTC,2017-03-25,921.808,1013.844,1014.601,920.576,977.5792857142858
BTC,2017-03-26,962.508,921.808,972.271,891.511,967.0662857142858
BTC,2017-03-26,962.508,921.808,972.271,891.511,959.7325714285715
BTC,2017-03-26,962.508,921.808,972.271,891.511,952.3988571428571
BTC,2017-03-27,968.293,962.508,998.56,946.522,945.8915714285715
BTC,2017-03-27,968.293,962.508,998.56,946.522,952.5322857142858
BTC,2017-03-27,968.293,962.508,998.56,946.522,959.1729999999999
BTC,2017-03-28,1035.32199,968.293,1042.901,965.455,975.3892842857143
BTC,2017-03-28,1035.32199,968.293,1042.901,965.455,985.7912828571427
BTC,2017-03-28,1035.32199,968.293,1042.901,965.455,996.1932814285714
BTC,2017-03-29,1011.969,1035.32199,1064.52,1010.04699,1003.2591385714286
BTC,2017-03-29,1011.969,1035.32199,1064.52,1010.04699,1009.498567142857
BTC,2017-03-29,1011.969,1035.32199,1064.52,1010.04699,1015.7379957142857
BTC,2017-03-30,1041.374,1011.969,1056.89799,1011.315,1026.1781385714287
BTC,2017-03-30,1041.374,1011.969,1056.89799,1011.315,1027.0427114285715
BTC,2017-03-30,1041.374,1011.969,1056.89799,1011.315,1027.9072842857142
BTC,2017-03-31,1048.86299,1041.374,1051.473,1023.187,1029.841712857143
BTC,2017-03-31,1048.86299,1041.374,1051.473,1023.187,1035.1122828571429
BTC,2017-03-31,1048.86299,1041.374,1051.473,1023.187,1040.3828528571428
BTC,2017-04-01,1077.557,1048.86299,1087.727,1040.614,1049.7525671428573
BTC,2017-04-01,1077.557,1048.86299,1087.727,1040.614,1054.9215671428572
BTC,2017-04-01,1077.557,1048.86299,1087.727,1040.614,1060.090567142857
BTC,2017-04-02,1082.37,1077.557,1103.528,1069.78199,1065.9471385714285
BTC,2017-04-02,1082.37,1077.557,1103.528,1069.78199,1070.7338542857144
BTC,2017-04-02,1082.37,1077.557,1103.528,1069.78199,1075.52057
BTC,2017-04-03,1140.037,1082.37,1140.037,1077.59099,1088.5454285714286
BTC,2017-04-03,1140.037,1082.37,1140.037,1077.59099,1097.471142857143
BTC,2017-04-03,1140.037,1082.37,1140.037,1077.59099,1106.396857142857
BTC,2017-04-04,1148.092,1140.037,1155.714,1120.597,1116.4732857142858
BTC,2017-04-04,1148.092,1140.037,1155.714,1120.597,1125.8621428571428
BTC,2017-04-04,1148.092,1140.037,1155.714,1120.597,1135.251
BTC,2017-04-05,1139.86,1148.092,1161.361,1125.827,1143.4638571428573
BTC,2017-04-05,1139.86,1148.092,1161.361,1125.827,1143.4385714285713
BTC,2017-04-05,1139.86,1148.092,1161.361,1125.827,1143.4132857142856
BTC,2017-04-06,1150.685,1139.86,1151.20699,1113.077,1144.9344285714285
BTC,2017-04-06,1150.685,1139.86,1151.20699,1113.077,1145.3048571428571
BTC,2017-04-06,1150.685,1139.86,1151.20699,1113.077,1145.6752857142858
BTC,2017-04-07,1177.284,1150.685,1202.82199,1149.209,1149.8455714285715
BTC,2017-04-07,1177.284,1150.685,1202.82199,1149.209,1155.191857142857
BTC,2017-04-07,1177.284,1150.685,1202.82199,1149.209,1160.538142857143
BTC,2017-04-08,1196.896,1177.284,1202.037,1176.375,1168.6861428571428
BTC,2017-04-08,1196.896,1177.284,1202.037,1176.375,1175.2877142857142
BTC,2017-04-08,1196.896,1177.284,1202.037,1176.375,1181.8892857142857
BTC,2017-04-09,1187.03299,1196.896,1196.896,1170.579,1187.081855714286
BTC,2017-04-09,1187.03299,1196.896,1196.896,1170.579,1188.4745685714286
BTC,2017-04-09,1187.03299,1196.896,1196.896,1170.579,1189.8672814285715
BTC,2017-04-10,1213.801,1187.03299,1218.239,1178.396,1195.0839957142857
BTC,2017-04-10,1213.801,1187.03299,1218.239,1178.396,1197.4989957142857
BTC,2017-04-10,1213.801,1187.03299,1218.239,1178.396,1199.9139957142856
BTC,2017-04-11,1206.74,1213.801,1219.056,1202.78299,1201.3202814285712
BTC,2017-04-11,1206.74,1213.801,1219.056,1202.78299,1204.1355685714286
BTC,2017-04-11,1206.74,1213.801,1219.056,1202.78299,1206.9508557142856
BTC,2017-04-12,1226.896,1206.74,1232.155,1204.364,1212.6455714285714
BTC,2017-04-12,1226.896,1206.74,1232.155,1204.364,1214.5162857142857
BTC,2017-04-12,1226.896,1206.74,1232.155,1204.364,1216.387
BTC,2017-04-13,1216.269,1226.896,1226.927,1213.655,1216.7395714285715
BTC,2017-04-13,1216.269,1226.896,1226.927,1213.655,1218.1008571428572
BTC,2017-04-13,1216.269,1226.896,1226.927,1213.655,1219.462142857143
BTC,2017-04-14,1187.136,1216.269,1219.007,1154.9,1216.6615714285713
BTC,2017-04-14,1187.136,1216.269,1219.007,1154.9,1210.9815714285712
BTC,2017-04-14,1187.136,1216.269,1219.007,1154.9,1205.3015714285714
BTC,2017-04-15,1186.10899,1187.136,1197.391,1169.893,1199.474855714286
BTC,2017-04-15,1186.10899,1187.136,1197.391,1169.893,1195.1662828571427
BTC,2017-04-15,1186.10899,1187.136,1197.391,1169.893,1190.85771
BTC,2017-04-16,1189.55,1186.10899,1199.71,1178.094,1187.04071
BTC,2017-04-16,1189.55,1186.10899,1199.71,1178.094,1187.385567142857
BTC,2017-04-16,1189.55,1186.10899,1199.71,1178.094,1187.7304242857142
BTC,2017-04-17,1184.2,1189.55,1190.96499,1178.19599,1187.3109957142858
BTC,2017-04-17,1184.2,1189.55,1190.96499,1178.19599,1187.038282857143
BTC,2017-04-17,1184.2,1189.55,1190.96499,1178.19599,1186.76557
BTC,2017-04-18,1211.73799,1184.2,1211.73799,1181.78299,1190.4268557142857
BTC,2017-04-18,1211.73799,1184.2,1211.73799,1181.78299,1193.5965685714286
BTC,2017-04-18,1211.73799,1184.2,1211.73799,1181.78299,1196.7662814285716
BTC,2017-04-19,1218.666,1211.73799,1222.358,1211.233,1200.92571
BTC,2017-04-19,1218.666,1211.73799,1222.358,1211.233,1205.8494242857143
BTC,2017-04-19,1218.666,1211.73799,1222.358,1211.233,1210.7731385714287
BTC,2017-04-20,1227.981,1218.666,1232.858,1209.183,1217.0275671428572
BTC,2017-04-20,1227.981,1218.666,1232.858,1209.183,1219.3479971428571
BTC,2017-04-20,1227.981,1218.666,1232.858,1209.183,1221.6684271428571
BTC,2017-04-21,1261.702,1227.981,1264.665,1227.679,1228.806142857143
BTC,2017-04-21,1261.702,1227.981,1264.665,1227.679,1234.9541428571429
BTC,2017-04-21,1261.702,1227.981,1264.665,1227.679,1241.1021428571428
BTC,2017-04-22,1255.25125,1261.702,1275.053,1247.7925,1246.3286071428572
BTC,2017-04-22,1255.25125,1261.702,1275.053,1247.7925,1250.2243571428571
BTC,2017-04-22,1255.25125,1261.702,1275.053,1247.7925,1254.120107142857
BTC,2017-04-23,1232.7575,1255.25125,1255.905,1220.0,1254.8024642857142
BTC,2017-04-23,1232.7575,1255.25125,1255.905,1220.0,1250.6675357142856
BTC,2017-04-23,1232.7575,1255.25125,1255.905,1220.0,1246.5326071428572
BTC,2017-04-24,1243.43,1232.7575,1250.455,1230.68374,1243.9223214285714
BTC,2017-04-24,1243.43,1232.7575,1250.455,1230.68374,1242.2335714285714
BTC,2017-04-24,1243.43,1232.7575,1250.455,1230.68374,1240.5448214285714
BTC,2017-04-25,1251.5775,1243.43,1251.5775,1240.11999,1240.0200000000002
BTC,2017-04-25,1251.5775,1243.43,1251.5775,1240.11999,1242.7085714285713
BTC,2017-04-25,1251.5775,1243.43,1251.5775,1240.11999,1245.3971428571429
BTC,2017-04-26,1269.69625,1251.5775,1270.7275,1248.7425,1250.674107142857
BTC,2017-04-26,1269.69625,1251.5775,1270.7275,1248.7425,1254.4264285714287
BTC,2017-04-26,1269.69625,1251.5775,1270.7275,1248.7425,1258.1787499999998
BTC,2017-04-27,1289.7475,1269.69625,1307.27875,1269.43,1264.7955357142857
BTC,2017-04-27,1289.7475,1269.69625,1307.27875,1269.43,1270.248392857143
BTC,2017-04-27,1289.7475,1269.69625,1307.27875,1269.43,1275.70125
BTC,2017-04-28,1335.825,1289.7475,1343.5925,1289.4925,1287.736607142857
BTC,2017-04-28,1335.825,1289.7475,1343.5925,1289.4925,1297.1835714285714
BTC,2017-04-28,1335.825,1289.7475,1343.5925,1289.4925,1306.6305357142858
BTC,2017-04-29,1319.7,1335.825,1338.9875,1282.93249,1313.7739285714285
BTC,2017-04-29,1319.7,1335.825,1338.9875,1282.93249,1318.0528571428572
BTC,2017-04-29,1319.7,1335.825,1338.9875,1282.93249,1322.3317857142858
BTC,2017-04-30,1311.58874,1319.7,1333.375,1311.25125,1325.451962857143
BTC,2017-04-30,1311.58874,1319.7,1333.375,1311.25125,1321.98964
BTC,2017-04-30,1311.58874,1319.7,1333.375,1311.25125,1318.5273171428573
BTC,2017-05-01,1370.79,1311.58874,1371.20625,1308.7425,1323.5223171428572
BTC,2017-05-01,1370.79,1311.58874,1371.20625,1308.7425,1330.8208885714287
BTC,2017-05-01,1370.79,1311.58874,1371.20625,1308.7425,1338.11946
BTC,2017-05-02,1416.61,1370.79,1426.63375,1350.005,1351.9637457142856
BTC,2017-05-02,1416.61,1370.79,1426.63375,1350.005,1366.966782857143
BTC,2017-05-02,1416.61,1370.79,1426.63375,1350.005,1381.9698199999998
BTC,2017-05-03,1448.88625,1416.61,1466.88125,1408.54,1401.58375
BTC,2017-05-03,1448.88625,1416.61,1466.88125,1408.54,1412.740357142857
BTC,2017-05-03,1448.88625,1416.61,1466.88125,1408.54,1423.8969642857141
BTC,2017-05-04,1506.7725,1448.88625,1507.51,1431.18125,1443.3230357142859
BTC,2017-05-04,1506.7725,1448.88625,1507.51,1431.18125,1456.203392857143
BTC,2017-05-04,1506.7725,1448.88625,1507.51,1431.18125,1469.08375
BTC,2017-05-05,1543.31,1506.7725,1594.62625,1442.73125,1487.1837500000001
BTC,2017-05-05,1543.31,1506.7725,1594.62625,1442.73125,1500.672857142857
BTC,2017-05-05,1543.31,1506.7725,1594.62625,1442.73125,1514.1619642857142
BTC,2017-05-06,1536.1525,1543.31,1591.9675,1491.675,1526.6285714285714
BTC,2017-05-06,1536.1525,1543.31,1591.9675,1491.675,1530.8257142857142
BTC,2017-05-06,1536.1525,1543.31,1591.9675,1491.675,1535.0228571428572
BTC,2017-05-07,1554.6025,1536.1525,1555.225,1517.65,1541.855714285714
BTC,2017-05-07,1554.6025,1536.1525,1555.225,1517.65,1543.4689285714285
BTC,2017-05-07,1554.6025,1536.1525,1555.225,1517.65,1545.082142857143
BTC,2017-05-08,1564.065,1554.6025,1572.55375,1525.895,1548.047142857143
BTC,2017-05-08,1564.065,1554.6025,1572.55375,1525.895,1552.034642857143
BTC,2017-05-08,1564.065,1554.6025,1572.55375,1525.895,1556.0221428571429
BTC,2017-05-09,1644.72875,1564.065,1655.7875,1564.065,1571.533035714286
BTC,2017-05-09,1644.72875,1564.065,1655.7875,1564.065,1584.408214285714
BTC,2017-05-09,1644.72875,1564.065,1655.7875,1564.065,1597.2833928571429
BTC,2017-05-10,1695.83125,1644.72875,1753.595,1641.0625,1617.4589285714285
BTC,2017-05-10,1695.83125,1644.72875,1753.595,1641.0625,1636.2826785714285
BTC,2017-05-10,1695.83125,1644.72875,1753.595,1641.0625,1655.1064285714285
BTC,2017-05-11,1748.35375,1695.83125,1764.21,1690.39875,1681.4333928571427
BTC,2017-05-11,1748.35375,1695.83125,1764.21,1690.39875,1696.236964285714
BTC,2017-05-11,1748.35375,1695.83125,1764.21,1690.39875,1711.0405357142859
BTC,2017-05-12,1774.52,1748.35375,1839.23125,1748.07,1729.582142857143
BTC,2017-05-12,1774.52,1748.35375,1839.23125,1748.07,1740.8233928571428
BTC,2017-05-12,1774.52,1748.35375,1839.23125,1748.07,1752.0646428571429
BTC,2017-05-13,1634.6075,1774.52,1799.495,1587.69375,1743.318392857143
BTC,2017-05-13,1634.6075,1774.52,1799.495,1587.69375,1727.0689285714286
BTC,2017-05-13,1634.6075,1774.52,1799.495,1587.69375,1710.8194642857143
BTC,2017-05-14,1774.805,1634.6075,1784.83625,1624.56125,1714.5982142857142
BTC,2017-05-14,1774.805,1634.6075,1784.83625,1624.56125,1714.6389285714286
BTC,2017-05-14,1774.805,1634.6075,1784.83625,1624.56125,1714.6796428571429
BTC,2017-05-15,1747.04375,1774.805,1793.7325,1740.2,1710.7544642857144
BTC,2017-05-15,1747.04375,1774.805,1793.7325,1740.2,1726.8167857142857
BTC,2017-05-15,1747.04375,1774.805,1793.7325,1740.2,1742.8791071428573
BTC,2017-05-16,1665.0325,1747.04375,1747.04375,1652.15625,1747.2255357142858
BTC,2017-05-16,1665.0325,1747.04375,1747.04375,1652.15625,1731.5437500000003
BTC,2017-05-16,1665.0325,1747.04375,1747.04375,1652.15625,1715.8619642857143
BTC,2017-05-17,1744.44125,1665.0325,1753.0375,1657.10875,1711.5242857142857
BTC,2017-05-17,1744.44125,1665.0325,1753.0375,1657.10875,1711.1525
BTC,2017-05-17,1744.44125,1665.0325,1753.0375,1657.10875,1710.7807142857143
BTC,2017-05-18,1796.89625,1744.44125,1823.555,1744.44125,1717.9025000000001
BTC,2017-05-18,1796.89625,1744.44125,1823.555,1744.44125,1736.7401785714287
BTC,2017-05-18,1796.89625,1744.44125,1823.555,1744.44125,1755.577857142857
BTC,2017-05-19,1913.13875,1796.89625,1918.3275,1795.7775,1791.0216071428572
BTC,2017-05-19,1913.13875,1796.89625,1918.3275,1795.7775,1815.1212500000001
BTC,2017-05-19,1913.13875,1796.89625,1918.3275,1795.7775,1839.220892857143
BTC,2017-05-20,1983.97875,1913.13875,1993.12375,1909.23125,1873.440535714286
BTC,2017-05-20,1983.97875,1913.13875,1993.12375,1909.23125,1900.166607142857
BTC,2017-05-20,1983.97875,1913.13875,1993.12375,1909.23125,1926.8926785714284
BTC,2017-05-21,2074.69625,1983.97875,2074.69625,1964.975,1966.578392857143
BTC,2017-05-21,2074.69625,1983.97875,2074.69625,1964.975,1989.658035714286
BTC,2017-05-21,2074.69625,1983.97875,2074.69625,1964.975,2012.7376785714284
BTC,2017-05-22,2114.98875,2074.69625,2115.59125,2001.145,2041.5733928571428
BTC,2017-05-22,2114.98875,2074.69625,2115.59125,2001.145,2060.289107142857
BTC,2017-05-22,2114.98875,2074.69625,2115.59125,2001.145,2079.0048214285716
BTC,2017-05-23,2196.66874,2114.98875,2289.2075,2062.30249,2109.389105714286
BTC,2017-05-23,2196.66874,2114.98875,2289.2075,2062.30249,2126.813747142857
BTC,2017-05-23,2196.66874,2114.98875,2289.2075,2062.30249,2144.238388571429
BTC,2017-05-24,2348.55249,2196.66874,2356.405,2174.49375,2183.360708571429
BTC,2017-05-24,2348.55249,2196.66874,2356.405,2174.49375,2216.7269571428574
BTC,2017-05-24,2348.55249,2196.66874,2356.405,2174.49375,2250.093205714286
BTC,2017-05-25,2581.85375,2348.55249,2593.36666,2310.42625,2316.788205714286
BTC,2017-05-25,2581.85375,2348.55249,2593.36666,2310.42625,2371.814635714286
BTC,2017-05-25,2581.85375,2348.55249,2593.36666,2310.42625,2426.841065714286
BTC,2017-05-26,2460.95375,2581.85375,2791.695,2298.48999,2464.5960671428575
BTC,2017-05-26,2460.95375,2581.85375,2791.695,2298.48999,2480.65339
BTC,2017-05-26,2460.95375,2581.85375,2791.695,2298.48999,2496.7107128571433
BTC,2017-05-27,2232.2875,2460.95375,2639.905,2067.0975,2480.1014285714286
BTC,2017-05-27,2232.2875,2460.95375,2639.905,2067.0975,2430.1633928571428
BTC,2017-05-27,2232.2875,2460.95375,2639.905,2067.0975,2380.225357142857
BTC,2017-05-28,2234.83374,2232.2875,2250.1475,1908.99125,2330.65107
BTC,2017-05-28,2234.83374,2232.2875,2250.1475,1908.99125,2298.348211428571
BTC,2017-05-28,2234.83374,2232.2875,2250.1475,1908.99125,2266.045352857143
BTC,2017-05-29,2195.785,2234.83374,2320.8175,2135.0025,2228.1641028571426
BTC,2017-05-29,2195.785,2234.83374,2320.8175,2135.0025,2222.94946
BTC,2017-05-29,2195.785,2234.83374,2320.8175,2135.0025,2217.734817142857
BTC,2017-05-30,2315.73625,2195.785,2339.725,2157.34499,2229.656067142857
BTC,2017-05-30,2315.73625,2195.785,2339.725,2157.34499,2241.2135685714284
BTC,2017-05-30,2315.73625,2195.785,2339.725,2157.34499,2252.77107
BTC,2017-05-31,2170.98124,2315.73625,2329.63625,2152.9225,2243.649284285714
BTC,2017-05-31,2170.98124,2315.73625,2329.63625,2152.9225,2240.10589
BTC,2017-05-31,2170.98124,2315.73625,2329.63625,2152.9225,2236.562495714286
BTC,2017-06-01,2402.125,2170.98124,2414.515,2162.22625,2266.039638571429
BTC,2017-06-01,2402.125,2170.98124,2414.515,2162.22625,2278.380888571429
BTC,2017-06-01,2402.125,2170.98124,2414.515,2162.22625,2290.722138571429
BTC,2017-06-02,2477.1725,2402.125,2489.9775,2361.74125,2313.78446
BTC,2017-06-02,2477.1725,2402.125,2489.9775,2361.74125,2357.5260685714284
BTC,2017-06-02,2477.1725,2402.125,2489.9775,2361.74125,2401.2676771428573
BTC,2017-06-03,2475.2975,2477.1725,2524.80625,2418.9325,2444.7414285714285
BTC,2017-06-03,2475.2975,2477.1725,2524.80625,2418.9325,2455.1946428571428
BTC,2017-06-03,2475.2975,2477.1725,2524.80625,2418.9325,2465.647857142857
BTC,2017-06-04,2526.31125,2475.2975,2593.64,2448.04374,2483.3887500000005
BTC,2017-06-04,2526.31125,2475.2975,2593.64,2448.04374,2490.4085714285716
BTC,2017-06-04,2526.31125,2475.2975,2593.64,2448.04374,2497.428392857143
BTC,2017-06-05,2605.125,2526.31125,2607.92999,2494.29125,2515.7073214285715
BTC,2017-06-05,2605.125,2526.31125,2607.92999,2494.29125,2534.2541071428573
BTC,2017-06-05,2605.125,2526.31125,2607.92999,2494.29125,2552.800892857143
BTC,2017-06-06,2855.03,2605.125,2911.86,2582.375,2607.0483928571434
BTC,2017-06-06,2855.03,2605.125,2911.86,2582.375,2654.0082142857145
BTC,2017-06-06,2855.03,2605.125,2911.86,2582.375,2700.9680357142856
BTC,2017-06-07,2900.8525,2855.03,2967.47625,2742.335,2754.4739285714286
BTC,2017-06-07,2900.8525,2855.03,2967.47625,2742.335,2796.7207142857146
BTC,2017-06-07,2900.8525,2855.03,2967.47625,2742.335,2838.9675
BTC,2017-06-08,2737.9025,2900.8525,2911.93875,2625.085,2857.9357142857148
BTC,2017-06-08,2737.9025,2900.8525,2911.93875,2625.085,2841.2032142857142
BTC,2017-06-08,2737.9025,2900.8525,2911.93875,2625.085,2824.4707142857146
BTC,2017-06-09,2826.03875,2737.9025,2864.365,2712.68875,2820.3291071428575
BTC,2017-06-09,2826.03875,2737.9025,2864.365,2712.68875,2809.6414285714286
BTC,2017-06-09,2826.03875,2737.9025,2864.365,2712.68875,2798.95375
BTC,2017-06-10,2846.00625,2826.03875,2874.69625,2794.0625,2791.118571428571
BTC,2017-06-10,2846.00625,2826.03875,2874.69625,2794.0625,2806.561964285714
BTC,2017-06-10,2846.00625,2826.03875,2874.69625,2794.0625,2822.005357142857
BTC,2017-06-11,2910.33625,2846.00625,2943.6325,2821.525,2846.6387499999996
BTC,2017-06-11,2910.33625,2846.00625,2943.6325,2821.525,2858.68125
BTC,2017-06-11,2910.33625,2846.00625,2943.6325,2821.525,2870.72375
BTC,2017-06-12,3007.0125,2910.33625,3025.4725,2894.01,2896.577142857143
BTC,2017-06-12,3007.0125,2910.33625,3025.4725,2894.01,2919.5780357142858
BTC,2017-06-12,3007.0125,2910.33625,3025.4725,2894.01,2942.578928571428
BTC,2017-06-13,2697.0775,3007.0125,3041.35833,2525.23875,2921.3033928571426
BTC,2017-06-13,2697.0775,3007.0125,3041.35833,2525.23875,2890.837857142857
BTC,2017-06-13,2697.0775,3007.0125,3041.35833,2525.23875,2860.372321428571
BTC,2017-06-14,2780.1825,2697.0775,2802.9475,2696.4575,2841.7789285714284
BTC,2017-06-14,2780.1825,2697.0775,2802.9475,2696.4575,2809.374642857143
BTC,2017-06-14,2780.1825,2697.0775,2802.9475,2696.4575,2776.970357142857
BTC,2017-06-15,2518.54875,2780.1825,2828.8825,2385.03125,2707.1898214285716
BTC,2017-06-15,2518.54875,2780.1825,2828.8825,2385.03125,2681.6857142857143
BTC,2017-06-15,2518.54875,2780.1825,2828.8825,2385.03125,2656.1816071428575
BTC,2017-06-16,2438.61749,2518.54875,2522.3075,2185.96124,2619.2587485714284
BTC,2017-06-16,2438.61749,2518.54875,2522.3075,2185.96124,2570.4637471428573
BTC,2017-06-16,2438.61749,2518.54875,2522.3075,2185.96124,2521.6687457142857
BTC,2017-06-17,2520.78375,2438.61749,2559.18874,2433.9475,2484.6117814285717
BTC,2017-06-17,2520.78375,2438.61749,2559.18874,2433.9475,2484.931067142857
BTC,2017-06-17,2520.78375,2438.61749,2559.18874,2433.9475,2485.250352857143
BTC,2017-06-18,2680.1025,2520.78375,2707.06,2510.93874,2508.3294600000004
BTC,2017-06-18,2680.1025,2520.78375,2707.06,2510.93874,2542.8273185714283
BTC,2017-06-18,2680.1025,2520.78375,2707.06,2510.93874,2577.3251771428572
BTC,2017-06-19,2611.67999,2680.1025,2680.1025,2522.3225,2602.0483914285714
BTC,2017-06-19,2611.67999,2680.1025,2680.1025,2522.3225,2615.0335685714285
BTC,2017-06-19,2611.67999,2680.1025,2680.1025,2522.3225,2628.0187457142856
BTC,2017-06-20,2667.5475,2611.67999,2691.57375,2555.10375,2648.984995714286
BTC,2017-06-20,2667.5475,2611.67999,2691.57375,2555.10375,2647.191424285714
BTC,2017-06-20,2667.5475,2611.67999,2691.57375,2555.10375,2645.397852857143
BTC,2017-06-21,2805.0975,2667.5475,2822.63375,2636.05875,2663.254281428571
BTC,2017-06-21,2805.0975,2667.5475,2822.63375,2636.05875,2690.885354285714
BTC,2017-06-21,2805.0975,2667.5475,2822.63375,2636.05875,2718.516427142857
BTC,2017-06-22,2702.00375,2805.0975,2828.94375,2661.31125,2731.419821428571
BTC,2017-06-22,2702.00375,2805.0975,2828.94375,2661.31125,2736.3421428571423
BTC,2017-06-22,2702.00375,2805.0975,2828.94375,2661.31125,2741.2644642857135
BTC,2017-06-23,2763.29125,2702.00375,2783.75875,2643.75875,2754.942142857143
BTC,2017-06-23,2763.29125,2702.00375,2783.75875,2643.75875,2748.9698214285713
BTC,2017-06-23,2763.29125,2702.00375,2783.75875,2643.75875,2742.9975000000004
BTC,2017-06-24,2740.5925,2763.29125,2780.27,2726.04125,2733.7825000000003
BTC,2017-06-24,2740.5925,2763.29125,2780.27,2726.04125,2739.295178571429
BTC,2017-06-24,2740.5925,2763.29125,2780.27,2726.04125,2744.8078571428573
BTC,2017-06-25,2598.15875,2740.5925,2764.0375,2556.8225,2729.9728571428573
BTC,2017-06-25,2598.15875,2740.5925,2764.0375,2556.8225,2706.3825
BTC,2017-06-25,2598.15875,2740.5925,2764.0375,2556.8225,2682.792142857143
BTC,2017-06-26,2630.59499,2598.15875,2696.88625,2530.63125,2663.8355342857144
BTC,2017-06-26,2630.59499,2598.15875,2696.88625,2530.63125,2648.1216042857145
BTC,2017-06-26,2630.59499,2598.15875,2696.88625,2530.63125,2632.407674285714
